scenario,time_s,time_h,global_max_moisture_kgkg
S0,121500.0,33.75,0.19194046152619823
S0,121800.0,33.833333333333336,0.19168175515542957
S0,122100.0,33.916666666666664,0.19142445784394596
S0,122400.0,34.0,0.19116855736049362
S0,122700.0,34.083333333333336,0.19091404161702677
S0,123000.0,34.166666666666664,0.19066089866661748
S0,123300.0,34.25,0.19040911670140154
S0,123600.0,34.333333333333336,0.19015868405055988
S0,123900.0,34.416666666666664,0.18990958917833542
S0,124200.0,34.5,0.18966182068200937
S0,124500.0,34.583333333333336,0.18941536729018063
S0,124800.0,34.666666666666664,0.18917021786074184
S0,125100.0,34.75,0.18892636137902097
S0,125400.0,34.833333333333336,0.18868378695598825
S0,125700.0,34.916666666666664,0.18844248382646833
S0,126000.0,35.0,0.18820244134738226
S0,126300.0,35.083333333333336,0.18796364899601908
S0,126600.0,35.166666666666664,0.18772609636833637
S0,126900.0,35.25,0.18748977317728968
S0,127200.0,35.333333333333336,0.1872546692511898
S0,127500.0,35.416666666666664,0.18702077453208743
S0,127800.0,35.5,0.18678807907418515
S0,128100.0,35.583333333333336,0.1865565730422754
S0,128400.0,35.666666666666664,0.18632624671020456
S0,128700.0,35.75,0.1860970904593624
S0,129000.0,35.833333333333336,0.18586909477719682
S0,129300.0,35.916666666666664,0.1856422502557524
S0,129600.0,36.0,0.18541654759023335
S0,129900.0,36.083333333333336,0.18519197757759026
S0,130200.0,36.166666666666664,0.18496853111512931
S0,130500.0,36.25,0.18474619919914453
S0,130800.0,36.333333333333336,0.18452497292357234
S0,131100.0,36.416666666666664,0.1843048434786678
S0,131400.0,36.5,0.18408580214970205
S0,131700.0,36.583333333333336,0.18386784031568124
S0,132000.0,36.666666666666664,0.18365094944808563
S0,132300.0,36.75,0.1834351211096292
S0,132600.0,36.833333333333336,0.18322034695303904
S0,132900.0,36.916666666666664,0.18300661871985396
S0,133200.0,37.0,0.18279392823924281
S0,133500.0,37.083333333333336,0.1825822674268411
S0,133800.0,37.166666666666664,0.182371628283606
S0,134100.0,37.25,0.1821620028946901
S0,134400.0,37.333333333333336,0.1819533834283318
S0,134700.0,37.416666666666664,0.1817457621347645
S0,135000.0,37.5,0.18153913134514166
S0,135300.0,37.583333333333336,0.18133348347047953
S0,135600.0,37.666666666666664,0.18112881100061595
S0,135900.0,37.75,0.18092510650318547
S0,136200.0,37.833333333333336,0.18072236262261052
S0,136500.0,37.916666666666664,0.18052057207910813
S0,136800.0,38.0,0.18031972766771162
S0,137100.0,38.083333333333336,0.18011982225730813
S0,137400.0,38.166666666666664,0.17992084878969022
S0,137700.0,38.25,0.1797228002786226
S0,138000.0,38.333333333333336,0.17952566980892265
S0,138300.0,38.416666666666664,0.1793294505355553
S0,138600.0,38.5,0.17913413568274156
S0,138900.0,38.583333333333336,0.17893971854308052
S0,139200.0,38.666666666666664,0.17874619247668508
S0,139500.0,38.75,0.17855355091032993
S0,139800.0,38.833333333333336,0.17836178733661323
S0,140100.0,38.916666666666664,0.1781708953131305
S0,140400.0,39.0,0.17798086846166059
S0,140700.0,39.083333333333336,0.17779170046736478
S0,141000.0,39.166666666666664,0.17760338507799664
S0,141300.0,39.25,0.17741591610312465
S0,141600.0,39.333333333333336,0.17722928741336574
S0,141900.0,39.416666666666664,0.17704349293963076
S0,142200.0,39.5,0.1768585266723803
S0,142500.0,39.583333333333336,0.17667438266089253
S0,142800.0,39.666666666666664,0.17649105501254087
S0,143100.0,39.75,0.17630853789208265
S0,143400.0,39.833333333333336,0.1761268255209586
S0,143700.0,39.916666666666664,0.17594591217660172
S0,144000.0,40.0,0.17576579219175695
S0,144300.0,40.083333333333336,0.17558645995381028
