time_s,radius_cm
17160.0,1.4347333333333334
17220.0,1.4339666666666666
17280.0,1.4332
17340.0,1.4324333333333332
17400.0,1.4316666666666666
17460.0,1.4308999999999998
17520.0,1.4301333333333333
17580.0,1.4293666666666667
17640.0,1.4286
17700.0,1.4278333333333333
17760.0,1.4270666666666665
17820.0,1.4263
17880.0,1.4255333333333333
17940.0,1.4247666666666665
18000.0,1.424
18060.0,1.4230999999999998
18120.0,1.4222
18180.0,1.4213
18240.0,1.4203999999999999
18300.0,1.4195
18360.0,1.4185999999999999
18420.0,1.4177
18480.0,1.4168
18540.0,1.4159
18600.0,1.415
18660.0,1.4141
18720.0,1.4131999999999998
18780.0,1.4123
18840.0,1.4114
18900.0,1.4104999999999999
18960.0,1.4096
19020.0,1.4086999999999998
19080.0,1.4078
19140.0,1.4069
19200.0,1.406
19260.0,1.4051
19320.0,1.4042
19380.0,1.4033
19440.0,1.4024
19500.0,1.4015
19560.0,1.4005999999999998
19620.0,1.3997
19680.0,1.3988
19740.0,1.3979
19800.0,1.397
19860.0,1.3962333333333334
19920.0,1.3954666666666666
19980.0,1.3946999999999998
20040.0,1.3939333333333332
20100.0,1.3931666666666667
20160.0,1.3924
20220.0,1.3916333333333333
20280.0,1.3908666666666667
20340.0,1.3901000000000001
20400.0,1.3893333333333333
20460.0,1.3885666666666665
20520.0,1.3878
20580.0,1.3870333333333333
20640.0,1.3862666666666668
20700.0,1.3855
20760.0,1.3847333333333334
20820.0,1.3839666666666668
20880.0,1.3832
20940.0,1.3824333333333334
21000.0,1.3816666666666666
21060.0,1.3809
21120.0,1.3801333333333334
21180.0,1.3793666666666669
21240.0,1.3786
21300.0,1.3778333333333332
21360.0,1.3770666666666667
21420.0,1.3763
21480.0,1.3755333333333333
21540.0,1.3747666666666667
21600.0,1.374
21660.0,1.3734
21720.0,1.3728
21780.0,1.3722
21840.0,1.3716000000000002
21900.0,1.371
21960.0,1.3704
22020.0,1.3698
22080.0,1.3692
22140.0,1.3686
22200.0,1.3679999999999999
22260.0,1.3674
22320.0,1.3668
22380.0,1.3662
22440.0,1.3656
22500.0,1.365
22560.0,1.3644
22620.0,1.3638
22680.0,1.3632
22740.0,1.3626
22800.0,1.362
22860.0,1.3614
22920.0,1.3608
22980.0,1.3601999999999999
23040.0,1.3596
23100.0,1.359
23160.0,1.3583999999999998
23220.0,1.3578
23280.0,1.3572
23340.0,1.3566
23400.0,1.3559999999999999
23460.0,1.3553666666666666
23520.0,1.3547333333333333
23580.0,1.3540999999999999
23640.0,1.3534666666666666
23700.0,1.3528333333333333
23760.0,1.3521999999999998
23820.0,1.3515666666666666
23880.0,1.3509333333333333
23940.0,1.3502999999999998
24000.0,1.3496666666666666
24060.0,1.3490333333333333
24120.0,1.3484
24180.0,1.3477666666666666
24240.0,1.3471333333333333
24300.0,1.3465
24360.0,1.3458666666666665
24420.0,1.3452333333333333
24480.0,1.3446
24540.0,1.3439666666666665
24600.0,1.3433333333333333
24660.0,1.3427
24720.0,1.3420666666666665
24780.0,1.3414333333333333
24840.0,1.3408
24900.0,1.3401666666666665
24960.0,1.3395333333333335
25020.0,1.3389
25080.0,1.3382666666666665
25140.0,1.3376333333333335
25200.0,1.337
25260.0,1.3364666666666667
25320.0,1.3359333333333332
25380.0,1.3354
25440.0,1.3348666666666666
25500.0,1.3343333333333334
25560.0,1.3337999999999999
25620.0,1.3332666666666666
25680.0,1.3327333333333333
25740.0,1.3322
25800.0,1.3316666666666666
25860.0,1.3311333333333333
25920.0,1.3306
25980.0,1.3300666666666667
26040.0,1.3295333333333332
26100.0,1.329
26160.0,1.3284666666666667
26220.0,1.3279333333333332
26280.0,1.3274
26340.0,1.3268666666666666
26400.0,1.3263333333333334
26460.0,1.3257999999999999
26520.0,1.3252666666666666
26580.0,1.3247333333333333
26640.0,1.3242
26700.0,1.3236666666666665
26760.0,1.3231333333333333
26820.0,1.3226
26880.0,1.3220666666666667
26940.0,1.3215333333333332
27000.0,1.321
27060.0,1.3206666666666667
27120.0,1.3203333333333334
27180.0,1.32
27240.0,1.3196666666666665
27300.0,1.3193333333333332
27360.0,1.319
27420.0,1.3186666666666667
27480.0,1.3183333333333334
27540.0,1.3179999999999998
27600.0,1.3176666666666665
27660.0,1.3173333333333335
27720.0,1.317
27780.0,1.3166666666666667
27840.0,1.3163333333333331
27900.0,1.316
27960.0,1.3156666666666668
28020.0,1.3153333333333332
28080.0,1.315
28140.0,1.3146666666666667
28200.0,1.3143333333333334
28260.0,1.314
28320.0,1.3136666666666665
28380.0,1.3133333333333335
28440.0,1.313
28500.0,1.3126666666666666
28560.0,1.3123333333333334
28620.0,1.312
28680.0,1.3116666666666668
28740.0,1.3113333333333332
28800.0,1.311
28860.0,1.3106
28920.0,1.3102
28980.0,1.3098
29040.0,1.3094
29100.0,1.3090000000000002
29160.0,1.3086
29220.0,1.3082
29280.0,1.3077999999999999
29340.0,1.3074000000000001
29400.0,1.307
29460.0,1.3066
29520.0,1.3062
29580.0,1.3058
29640.0,1.3054
29700.0,1.305
29760.0,1.3046
29820.0,1.3042
29880.0,1.3037999999999998
29940.0,1.3034000000000001
30000.0,1.303
30060.0,1.3026
30120.0,1.3022
30180.0,1.3018
30240.0,1.3014
30300.0,1.3010000000000002
30360.0,1.3006
30420.0,1.3002
30480.0,1.2997999999999998
30540.0,1.2994
30600.0,1.299
30660.0,1.2987333333333333
30720.0,1.2984666666666667
30780.0,1.2982
30840.0,1.2979333333333332
30900.0,1.2976666666666665
30960.0,1.2973999999999999
31020.0,1.2971333333333332
31080.0,1.2968666666666666
31140.0,1.2966
31200.0,1.2963333333333333
31260.0,1.2960666666666667
31320.0,1.2957999999999998
31380.0,1.2955333333333332
31440.0,1.2952666666666666
31500.0,1.295
31560.0,1.2947333333333333
31620.0,1.2944666666666667
31680.0,1.2942
31740.0,1.2939333333333332
31800.0,1.2936666666666665
31860.0,1.2933999999999999
31920.0,1.2931333333333332
31980.0,1.2928666666666666
32040.0,1.2926
32100.0,1.2923333333333333
32160.0,1.2920666666666667
32220.0,1.2917999999999998
32280.0,1.2915333333333332
32340.0,1.2912666666666666
32400.0,1.291
32460.0,1.2906666666666664
32520.0,1.2903333333333327
32580.0,1.289999999999999
32640.0,1.2896666666666654
32700.0,1.2893333333333317
32760.0,1.288999999999998
32820.0,1.2886666666666644
32880.0,1.2883333333333307
32940.0,1.287999999999997
33000.0,1.2876666666666634
33060.0,1.2873333333333297
33120.0,1.286999999999996
33180.0,1.2866666666666624
33240.0,1.2863333333333287
33300.0,1.285999999999995
33360.0,1.2856666666666614
33420.0,1.2853333333333277
33480.0,1.284999999999994
33540.0,1.2846666666666604
33600.0,1.2843333333333267
33660.0,1.283999999999993
33720.0,1.2836666666666594
33780.0,1.2833333333333257
33840.0,1.282999999999992
33900.0,1.2826666666666584
33960.0,1.2823333333333247
34020.0,1.281999999999991
34080.0,1.2816666666666574
34140.0,1.2813333333333237
34200.0,1.28099999999999
34260.0,1.2807333333333233
34320.0,1.2804666666666566
34380.0,1.28019999999999
34440.0,1.2799333333333232
34500.0,1.2796666666666565
34560.0,1.2793999999999899
34620.0,1.2791333333333232
34680.0,1.2788666666666566
34740.0,1.27859999999999
34800.0,1.2783333333333233
34860.0,1.2780666666666567
34920.0,1.2777999999999898
34980.0,1.2775333333333232
35040.0,1.2772666666666566
35100.0,1.27699999999999
35160.0,1.2767333333333233
35220.0,1.2764666666666566
35280.0,1.27619999999999
35340.0,1.2759333333333231
35400.0,1.2756666666666565
35460.0,1.2753999999999899
35520.0,1.2751333333333232
35580.0,1.2748666666666566
35640.0,1.27459999999999
35700.0,1.2743333333333233
35760.0,1.2740666666666567
35820.0,1.2737999999999898
35880.0,1.2735333333333232
35940.0,1.2732666666666566
36000.0,1.27299999999999
36060.0,1.272766666666657
36120.0,1.272533333333324
36180.0,1.2722999999999909
36240.0,1.272066666666658
36300.0,1.271833333333325
36360.0,1.271599999999992
36420.0,1.271366666666659
36480.0,1.271133333333326
36540.0,1.2708999999999928
36600.0,1.27066666666666
36660.0,1.2704333333333269
36720.0,1.270199999999994
36780.0,1.269966666666661
36840.0,1.2697333333333278
36900.0,1.269499999999995
36960.0,1.2692666666666619
37020.0,1.269033333333329
37080.0,1.268799999999996
37140.0,1.268566666666663
37200.0,1.26833333333333
37260.0,1.268099999999997
37320.0,1.267866666666664
37380.0,1.267633333333331
37440.0,1.2673999999999979
37500.0,1.2671666666666648
37560.0,1.266933333333332
37620.0,1.2666999999999988
37680.0,1.266466666666666
37740.0,1.2662333333333329
37800.0,1.266
37860.0,1.2657999999999998
37920.0,1.2655999999999998
37980.0,1.2653999999999999
38040.0,1.2652
38100.0,1.265
38160.0,1.2648
38220.0,1.2646
38280.0,1.2644
38340.0,1.2642
38400.0,1.264
38460.0,1.2638
38520.0,1.2636
38580.0,1.2633999999999999
38640.0,1.2631999999999999
38700.0,1.2630000000000001
38760.0,1.2628
38820.0,1.2626
38880.0,1.2624
38940.0,1.2622
39000.0,1.262
39060.0,1.2618
39120.0,1.2616
39180.0,1.2614
39240.0,1.2612
39300.0,1.261
39360.0,1.2608
39420.0,1.2606
39480.0,1.2604
39540.0,1.2602
39600.0,1.26
39660.0,1.2597666666666667
39720.0,1.2595333333333334
39780.0,1.2593
39840.0,1.2590666666666666
39900.0,1.2588333333333332
39960.0,1.2586
40020.0,1.2583666666666666
40080.0,1.2581333333333333
40140.0,1.2579
40200.0,1.2576666666666667
40260.0,1.2574333333333334
40320.0,1.2572
40380.0,1.2569666666666666
40440.0,1.2567333333333333
40500.0,1.2565
40560.0,1.2562666666666666
40620.0,1.2560333333333333
40680.0,1.2558
40740.0,1.2555666666666667
40800.0,1.2553333333333332
40860.0,1.2550999999999999
40920.0,1.2548666666666666
40980.0,1.2546333333333333
41040.0,1.2544
41100.0,1.2541666666666667
41160.0,1.2539333333333333
41220.0,1.2537
41280.0,1.2534666666666667
41340.0,1.2532333333333332
41400.0,1.253
41460.0,1.2528333333333332
41520.0,1.2526666666666666
41580.0,1.2525
41640.0,1.2523333333333333
41700.0,1.2521666666666667
41760.0,1.252
41820.0,1.2518333333333334
41880.0,1.2516666666666665
41940.0,1.2515
42000.0,1.2513333333333332
42060.0,1.2511666666666665
42120.0,1.2510000000000001
42180.0,1.2508333333333332
42240.0,1.2506666666666666
42300.0,1.2505
42360.0,1.2503333333333333
42420.0,1.2501666666666666
42480.0,1.25
42540.0,1.2498333333333334
42600.0,1.2496666666666667
42660.0,1.2494999999999998
42720.0,1.2493333333333334
42780.0,1.2491666666666668
42840.0,1.2489999999999999
42900.0,1.2488333333333335
42960.0,1.2486666666666666
43020.0,1.2485
43080.0,1.2483333333333333
43140.0,1.2481666666666666
43200.0,1.248
43260.0,1.2478666666666665
43320.0,1.2477333333333334
43380.0,1.2475999999999998
43440.0,1.2474666666666667
43500.0,1.2473333333333332
43560.0,1.2472
43620.0,1.2470666666666665
43680.0,1.2469333333333332
43740.0,1.2468
43800.0,1.2466666666666666
43860.0,1.2465333333333333
43920.0,1.2464
43980.0,1.2462666666666666
44040.0,1.2461333333333333
44100.0,1.246
44160.0,1.2458666666666667
44220.0,1.2457333333333331
44280.0,1.2456
44340.0,1.2454666666666665
44400.0,1.2453333333333334
44460.0,1.2451999999999999
44520.0,1.2450666666666668
44580.0,1.2449333333333332
44640.0,1.2448
44700.0,1.2446666666666666
44760.0,1.2445333333333333
44820.0,1.2444
44880.0,1.2442666666666666
44940.0,1.2441333333333333
45000.0,1.244
45060.0,1.2438666666666665
45120.0,1.2437333333333334
45180.0,1.2435999999999998
45240.0,1.2434666666666667
45300.0,1.2433333333333332
45360.0,1.2432
45420.0,1.2430666666666665
45480.0,1.2429333333333332
45540.0,1.2428
45600.0,1.2426666666666666
45660.0,1.2425333333333333
45720.0,1.2424
45780.0,1.2422666666666666
45840.0,1.2421333333333333
45900.0,1.242
45960.0,1.2418666666666667
46020.0,1.2417333333333331
46080.0,1.2416
46140.0,1.2414666666666665
46200.0,1.2413333333333334
46260.0,1.2411999999999999
46320.0,1.2410666666666668
46380.0,1.2409333333333332
46440.0,1.2408
46500.0,1.2406666666666666
46560.0,1.2405333333333333
46620.0,1.2404
46680.0,1.2402666666666666
46740.0,1.2401333333333333
46800.0,1.24
46860.0,1.2398666666666665
46920.0,1.2397333333333334
46980.0,1.2395999999999998
47040.0,1.2394666666666667
47100.0,1.2393333333333332
47160.0,1.2392
47220.0,1.2390666666666665
47280.0,1.2389333333333332
47340.0,1.2388
47400.0,1.2386666666666666
47460.0,1.2385333333333333
47520.0,1.2384
47580.0,1.2382666666666666
47640.0,1.2381333333333333
47700.0,1.2379999999999998
47760.0,1.2378666666666667
47820.0,1.2377333333333331
47880.0,1.2376
47940.0,1.2374666666666665
48000.0,1.2373333333333334
48060.0,1.2371999999999999
48120.0,1.2370666666666668
48180.0,1.2369333333333332
48240.0,1.2368
48300.0,1.2366666666666666
48360.0,1.2365333333333333
48420.0,1.2364
48480.0,1.2362666666666666
48540.0,1.2361333333333333
48600.0,1.236
48660.0,1.2359
48720.0,1.2358
48780.0,1.2357
48840.0,1.2355999999999998
48900.0,1.2355
48960.0,1.2354
49020.0,1.2352999999999998
49080.0,1.2352
49140.0,1.2350999999999999
49200.0,1.2349999999999999
49260.0,1.2349
49320.0,1.2348
49380.0,1.2347000000000001
49440.0,1.2346
49500.0,1.2345
49560.0,1.2344000000000002
49620.0,1.2343
49680.0,1.2342
49740.0,1.2341
49800.0,1.234
49860.0,1.2339
49920.0,1.2338
49980.0,1.2337
50040.0,1.2336
50100.0,1.2335
50160.0,1.2334
50220.0,1.2333
50280.0,1.2332
50340.0,1.2331
50400.0,1.233
50460.0,1.2328666666666666
50520.0,1.2327333333333335
50580.0,1.2326
50640.0,1.2324666666666668
50700.0,1.2323333333333333
50760.0,1.2322000000000002
50820.0,1.2320666666666666
50880.0,1.2319333333333333
50940.0,1.2318
51000.0,1.2316666666666667
51060.0,1.2315333333333334
51120.0,1.2314
51180.0,1.2312666666666667
51240.0,1.2311333333333334
51300.0,1.231
51360.0,1.2308666666666668
51420.0,1.2307333333333332
51480.0,1.2306000000000001
51540.0,1.2304666666666666
51600.0,1.2303333333333335
51660.0,1.2302
51720.0,1.2300666666666669
51780.0,1.2299333333333333
51840.0,1.2298
51900.0,1.2296666666666667
51960.0,1.2295333333333334
52020.0,1.2294
52080.0,1.2292666666666667
52140.0,1.2291333333333334
52200.0,1.229
52260.0,1.2289
52320.0,1.2288000000000001
52380.0,1.2287000000000001
52440.0,1.2286
52500.0,1.2285000000000001
52560.0,1.2284
52620.0,1.2283
52680.0,1.2282000000000002
52740.0,1.2281
52800.0,1.2280000000000002
52860.0,1.2279
52920.0,1.2278
52980.0,1.2277
53040.0,1.2276
53100.0,1.2275
53160.0,1.2274
53220.0,1.2273
53280.0,1.2272
53340.0,1.2271
53400.0,1.2269999999999999
53460.0,1.2269
53520.0,1.2268
53580.0,1.2267000000000001
53640.0,1.2266000000000001
53700.0,1.2265
53760.0,1.2264000000000002
53820.0,1.2263
53880.0,1.2262
53940.0,1.2261
54000.0,1.226
54060.0,1.2259
54120.0,1.2258
54180.0,1.2257
54240.0,1.2256
54300.0,1.2255
54360.0,1.2253999999999998
54420.0,1.2253
54480.0,1.2252
54540.0,1.2251
54600.0,1.225
54660.0,1.2248999999999999
54720.0,1.2248
54780.0,1.2247
54840.0,1.2246
54900.0,1.2245
54960.0,1.2244
55020.0,1.2243
55080.0,1.2242
55140.0,1.2241
55200.0,1.224
55260.0,1.2239
55320.0,1.2237999999999998
55380.0,1.2237
55440.0,1.2236
55500.0,1.2235
55560.0,1.2234
55620.0,1.2232999999999998
55680.0,1.2232
55740.0,1.2230999999999999
55800.0,1.2229999999999999
55860.0,1.2229333333333334
55920.0,1.2228666666666665
55980.0,1.2227999999999999
56040.0,1.2227333333333332
56100.0,1.2226666666666668
56160.0,1.2226
56220.0,1.2225333333333332
56280.0,1.2224666666666666
56340.0,1.2224000000000002
56400.0,1.2223333333333333
56460.0,1.2222666666666666
56520.0,1.2222
56580.0,1.2221333333333333
56640.0,1.2220666666666666
56700.0,1.222
56760.0,1.2219333333333333
56820.0,1.2218666666666667
56880.0,1.2218
56940.0,1.2217333333333333
57000.0,1.2216666666666667
57060.0,1.2216
57120.0,1.2215333333333334
57180.0,1.2214666666666667
57240.0,1.2214
57300.0,1.2213333333333334
57360.0,1.2212666666666667
57420.0,1.2212
57480.0,1.2211333333333334
57540.0,1.2210666666666667
57600.0,1.221
57660.0,1.2209333333333334
57720.0,1.2208666666666665
57780.0,1.2208
57840.0,1.2207333333333334
57900.0,1.2206666666666668
57960.0,1.2206
58020.0,1.2205333333333335
58080.0,1.2204666666666668
58140.0,1.2204
58200.0,1.2203333333333333
58260.0,1.2202666666666668
58320.0,1.2202
58380.0,1.2201333333333333
58440.0,1.2200666666666666
58500.0,1.22
58560.0,1.2199333333333333
58620.0,1.2198666666666667
58680.0,1.2198
58740.0,1.2197333333333333
58800.0,1.2196666666666667
58860.0,1.2196
58920.0,1.2195333333333331
58980.0,1.2194666666666667
59040.0,1.2194
59100.0,1.2193333333333334
59160.0,1.2192666666666665
59220.0,1.2192
59280.0,1.2191333333333334
59340.0,1.2190666666666665
59400.0,1.2189999999999999
59460.0,1.2189666666666665
59520.0,1.2189333333333334
59580.0,1.2189
59640.0,1.2188666666666665
59700.0,1.2188333333333332
59760.0,1.2187999999999999
59820.0,1.2187666666666666
59880.0,1.2187333333333332
59940.0,1.2187
60000.0,1.2186666666666668
60060.0,1.2186333333333335
60120.0,1.2186
60180.0,1.2185666666666666
60240.0,1.2185333333333332
60300.0,1.2185
60360.0,1.2184666666666666
60420.0,1.2184333333333333
60480.0,1.2184
60540.0,1.2183666666666666
60600.0,1.2183333333333333
60660.0,1.2183
60720.0,1.2182666666666666
60780.0,1.2182333333333333
60840.0,1.2182
60900.0,1.2181666666666666
60960.0,1.2181333333333333
61020.0,1.2181
61080.0,1.2180666666666666
61140.0,1.2180333333333333
61200.0,1.218
61260.0,1.217933333333333
61320.0,1.217866666666666
61380.0,1.2177999999999989
61440.0,1.217733333333332
61500.0,1.217666666666665
61560.0,1.217599999999998
61620.0,1.2175333333333311
61680.0,1.217466666666664
61740.0,1.217399999999997
61800.0,1.21733333333333
61860.0,1.217266666666663
61920.0,1.217199999999996
61980.0,1.217133333333329
62040.0,1.2170666666666619
62100.0,1.216999999999995
62160.0,1.216933333333328
62220.0,1.216866666666661
62280.0,1.2167999999999939
62340.0,1.216733333333327
62400.0,1.21666666666666
62460.0,1.216599999999993
62520.0,1.2165333333333261
62580.0,1.216466666666659
62640.0,1.216399999999992
62700.0,1.216333333333325
62760.0,1.216266666666658
62820.0,1.216199999999991
62880.0,1.216133333333324
62940.0,1.216066666666657
63000.0,1.21599999999999
63060.0,1.2159333333333238
63120.0,1.2158666666666573
63180.0,1.215799999999991
63240.0,1.2157333333333247
63300.0,1.2156666666666582
63360.0,1.215599999999992
63420.0,1.2155333333333256
63480.0,1.2154666666666594
63540.0,1.2153999999999932
63600.0,1.2153333333333265
63660.0,1.2152666666666603
63720.0,1.215199999999994
63780.0,1.2151333333333276
63840.0,1.2150666666666614
63900.0,1.214999999999995
63960.0,1.2149333333333285
64020.0,1.2148666666666623
64080.0,1.2147999999999959
64140.0,1.2147333333333297
64200.0,1.2146666666666635
64260.0,1.214599999999997
64320.0,1.2145333333333306
64380.0,1.2144666666666644
64440.0,1.214399999999998
64500.0,1.2143333333333317
64560.0,1.2142666666666653
64620.0,1.214199999999999
64680.0,1.2141333333333326
64740.0,1.2140666666666662
64800.0,1.214
64860.0,1.2139666666666666
64920.0,1.2139333333333333
64980.0,1.2139
65040.0,1.2138666666666666
65100.0,1.2138333333333333
65160.0,1.2138
65220.0,1.2137666666666667
65280.0,1.2137333333333333
65340.0,1.2137
65400.0,1.2136666666666667
65460.0,1.2136333333333333
65520.0,1.2136
65580.0,1.2135666666666667
65640.0,1.2135333333333334
65700.0,1.2135
65760.0,1.2134666666666667
65820.0,1.2134333333333334
65880.0,1.2134
65940.0,1.2133666666666665
66000.0,1.2133333333333334
66060.0,1.2133
66120.0,1.2132666666666667
66180.0,1.2132333333333334
66240.0,1.2132
66300.0,1.2131666666666667
66360.0,1.2131333333333334
66420.0,1.2130999999999998
66480.0,1.2130666666666667
66540.0,1.2130333333333334
66600.0,1.213
66660.0,1.2129666666666663
66720.0,1.2129333333333328
66780.0,1.212899999999999
66840.0,1.2128666666666654
66900.0,1.2128333333333317
66960.0,1.212799999999998
67020.0,1.2127666666666643
67080.0,1.2127333333333306
67140.0,1.212699999999997
67200.0,1.2126666666666632
67260.0,1.2126333333333297
67320.0,1.212599999999996
67380.0,1.2125666666666624
67440.0,1.2125333333333286
67500.0,1.212499999999995
67560.0,1.2124666666666613
67620.0,1.2124333333333277
67680.0,1.212399999999994
67740.0,1.2123666666666604
67800.0,1.2123333333333268
67860.0,1.212299999999993
